"pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"GOBP_CARDIAC_CHAMBER_DEVELOPMENT",0.0375052235687422,0.985405853360666,0.46388531611236,1.52732388733525,358,21,"BMP2;ZFPM2;SFRP2;TGFB2;APLNR;ROBO2;GREB1L;SLIT2;SOX11"
"GOBP_CARDIAC_CHAMBER_MORPHOGENESIS",0.0576943360405021,0.985405853360666,0.455465513015289,1.47028403570306,546,19,"BMP2;ZFPM2;SFRP2;TGFB2;APLNR;ROBO2;SLIT2;SOX11"
"GOBP_CARDIAC_VENTRICLE_DEVELOPMENT",0.0528902660540656,0.985405853360666,0.47549689264875,1.49518523822592,494,17,"ZFPM2;SFRP2;TGFB2;APLNR;ROBO2;GREB1L;SLIT2;SOX11"
"GOBP_CELLULAR_RESPONSE_TO_RETINOIC_ACID",0.061853424806708,0.985405853360666,0.490163823506343,1.47380364169817,567,14,"OSR1;AQP1;RORB;BRINP3;EPHA3;BRINP1;TNF;RET"
"GOBP_COLLAGEN_CATABOLIC_PROCESS",0.0169361046959199,0.985405853360666,-0.483417085427136,-1.83919267439463,21,10,"MMP14;FAP;MMP17;MMP11;MMP19;KLK6;MMP9;ADAMTS14;MRC2;ADAMTS3"
"GOBP_DNA_METABOLIC_PROCESS",0.0131407362824757,0.985405853360666,0.405719466817791,1.53716308213561,130,49,"TOP2A;PKIB;EYA1;AURKB;EXO1;POLQ;CLCF1;NEK2;HGF;FOXM1;CCNA2;TP73;H1-2;CDK1;CAMSAP3;TK1;DTL;TOM1L1;BRIP1;TNF;PTTG1;CHRNA4;IL7R;ESCO2;CLSPN;ADRA2A;CENPF;MCM10;TWIST1;FAM111B;NEIL3;USP43"
"GOBP_DNA_REPAIR",0.0506686167989971,0.985405853360666,0.453272018155648,1.49238002744216,484,21,"EYA1;EXO1;POLQ;FOXM1;TP73;CDK1;DTL;BRIP1;PTTG1;CHRNA4;ESCO2;CLSPN;TWIST1;NEIL3;USP43"
"GOBP_EMBRYO_DEVELOPMENT_ENDING_IN_BIRTH_OR_EGG_HATCHING",0.0529052905290529,0.985405853360666,0.330182774959721,1.32567360595561,528,86,"TFAP2A;TRIM71;HOXD3;OSR1;HOXC4;BMP2;SIX1;ZFPM2;SFRP2;ST14;SULF1;PTPRR;AR;EYA1;TGFB2;PCDH8;GRHL3"
"GOBP_EMBRYONIC_EPITHELIAL_TUBE_FORMATION",0.0153526970954357,0.985405853360666,0.484522269883184,1.62657069754491,147,23,"TRIM71;OSR1;SIX1;SFRP2;ST14;TGFB2;GRHL3;GDNF;IRX1;HES5"
"GOBP_EMBRYONIC_SKELETAL_SYSTEM_DEVELOPMENT",0.017630176301763,0.985405853360666,0.463533046030528,1.60447643502679,171,27,"TFAP2A;HOXD3;OSR1;HOXC4;SIX1;SULF1;EYA1"
"GOBP_HEART_VALVE_DEVELOPMENT",0.0196388261851016,0.985405853360666,0.581864178585649,1.63898538775354,173,11,"BMP2;TGFB2;APLNR;NPPA;ROBO2;SLIT2"
"GOBP_INTRACELLULAR_PROTEIN_TRANSPORT",0.0276381909547739,0.985405853360666,0.394352244679856,1.47780905285741,274,45,"GLP1R;SNX31;EGR2;CD36;FERMT1;NSG1;GPIHBP1;RAB27B;RPH3A;CLIP3;ANGPT1;CDK1;CAMSAP3;GFAP;FGF9;CDH1;TENM1;SEC61G"
"GOBP_MAINTENANCE_OF_SYNAPSE_STRUCTURE",0.0464098073555166,0.985405853360666,-0.401206636500754,-1.60112521693508,52,11,"RIMS2;BSN;PCLO;RAB3A;CBLN1;CBLN2;SHANK1;ITGB3;PPFIA2;RIMS1;C1QL1"
"GOBP_MESENCHYME_MORPHOGENESIS",0.0505643340857788,0.985405853360666,0.536828196032065,1.51212877749121,447,11,"OSR1;BMP2;TGFB2;APLNR;ROBO2"
"GOBP_MESONEPHRIC_TUBULE_MORPHOGENESIS",0.031648964703358,0.985405853360666,0.506969574011385,1.57309952873106,294,16,"OSR1;BMP2;SIX1;EYA1;GDNF;HS3ST3B1;GREB1L"
"GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE",0.0583809810412278,0.985405853360666,0.36347261562772,1.37710100649698,581,49,"BMP2;SIX1;CSMD1;SEMA3E;SFRP2;ST14;SULF1;LAMA1;AR;EYA1;GDNF;HS3ST3B1;HGF;GREB1L;SLIT2;ERMN"
"GOBP_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM",0.0333629893238434,0.985405853360666,0.545090536515272,1.57401360830087,299,12,"SFRP2;LAMA1;GRHL3;AJAP1;JHY;CAMSAP3;ERBB4"
"GOBP_MULTICELLULAR_ORGANISM_GROWTH",0.0259174561690079,0.985405853360666,0.533868929416505,1.60521428679726,237,14,"SLC12A5;GDF15;SOCS2;BRINP3;AR"
"GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE",0.0523299012843647,0.985405853360666,0.46712910285821,1.48779531504049,492,18,"FCGR2B;CR1;AURKB;ACP5;OAS1;HGF;ISG15;TNFAIP6"
"GOBP_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS",0.0548945105489451,0.985405853360666,0.296176197917863,1.25545385782712,548,169,"OSR1;BMP2;FCGR2B;GDF10;NR2E1;CD38;ZFPM2;ADAMTS18;SEMA3E;PI16;CD36;FERMT1;SFRP2;GPNMB;SULF1;GDF15;SOCS2;PTPRR;ANGPT2;CR1;TNFRSF11B;TNNT1;TAC1;TGFB2;CCL3;APLNR;E2F2;ZFP36;NPPA;MLIP;ROBO2;XAF1;ACP5;OAS1;SLC2A10;RGS4;HGF;TNFAIP6;RNF128;SVEP1;SIGLEC1;HES5;CXCL10;ANGPT1;TP73;SOX11;PLA2G5;F2RL1;THBS1;MSTN;CDH1;NMB;JAK3;MARVELD3;STAB1;BRINP1;GPR37L1;FBLN1;STC1;TNF;SPP1;TFPI;LRFN5;EPHA7;CREB3L1;NOG;HAMP;PLAT;LTF;VSIG4;ADRA2A;VASN;CDKN2A"
"GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS",0.0584964412811388,0.985405853360666,0.516868992461612,1.4925205508875,525,12,"IGFBP3;SFRP2;INSM1;NPPA;SLIT2;GPRC5A"
"GOBP_NEGATIVE_REGULATION_OF_PHOSPHORYLATION",0.0584964412811388,0.985405853360666,0.516868992461612,1.4925205508875,525,12,"IGFBP3;SFRP2;INSM1;NPPA;SLIT2;GPRC5A"
"GOBP_NEGATIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE",0.0596346087556015,0.985405853360666,0.542391807503506,1.48685715452258,518,10,"FCGR2B;CR1;TGFB2;ACP5;ANGPT1;JAK3;TNF"
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS",0.0462795881541238,0.985405853360666,0.473170877237152,1.50703822574873,435,18,"IGFBP3;SFRP2;INSM1;NPPA;HHATL;ISG15;SLIT2;GPRC5A"
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_POLYMERIZATION",0.0606687349189935,0.985405853360666,0.540581142723558,1.48189358419341,527,10,"SPTB;SCIN;KANK4;SLIT2;CLIP3"
"GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY",0.0156267953579226,0.985405853360666,0.611064259844925,1.67510875727524,135,10,"VEPH1;BMP2;GDF15;ONECUT2;SLC2A10"
"GOBP_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT",0.0264985575381985,0.985405853360666,0.50590276793574,1.59079557046426,247,17,"SEMA3E;CD36;SULF1;ANGPT2;TGFB2;E2F2;CXCL10;THBS1;STAB1;TNF;CREB3L1"
"GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS",0.0227990970654628,0.985405853360666,0.576032901627761,1.62255994333255,201,11,"CH25H;ZFP36;OAS1;OASL;ISG15;TNF;RSAD2;SLPI;LTF"
"GOBP_NERVE_DEVELOPMENT",0.0448182198077727,0.985405853360666,0.45799265391374,1.50792253225168,428,21,"TFAP2A;HOXD3;EGR2;SIX1;SULF1"
"GOBP_NEURAL_RETINA_DEVELOPMENT",0.0165531691985333,0.985405853360666,0.50188401238599,1.63776309711936,157,20,"TFAP2A;RPE65;USH1C;RORB;FOS;TGFB2;SLC17A8"
"GOBP_NEURAL_TUBE_FORMATION",0.0490035935968638,0.985405853360666,0.502577138377076,1.51112746647815,449,14,"TRIM71;SFRP2;ST14;TGFB2;GRHL3"
"GOBP_NEUROPEPTIDE_SIGNALING_PATHWAY",0.0530582922824302,0.985405853360666,0.427524731921303,1.47145498906037,516,26,"PNOC;GLRA2;PDYN;ADCYAP1;TAC1;ECEL1;NPPA;SORCS1;SSTR2;OPRD1;NMB;TENM1;SSTR1;PENK"
"GOBP_NOTCH_SIGNALING_PATHWAY",0.0228999687727699,0.985405853360666,0.476812379491203,1.58451822148867,219,22,"HOXD3;BMP2;SIX1;SUSD5;TGFB2;ROBO2;HES5;RCAN2;TIMP4;NEURL1"
"GOBP_OUTFLOW_TRACT_MORPHOGENESIS",0.0353829557713053,0.985405853360666,0.509293524215497,1.55856887551762,327,15,"SIX1;ZFPM2;SFRP2;EYA1;TGFB2;ROBO2;GREB1L;SOX11"
"GOBP_PATTERN_SPECIFICATION_PROCESS",0.0363145258103241,0.985405853360666,0.349556479119079,1.38232848251799,362,74,"HOXD3;EGR2;OSR1;HOXC4;BMP2;SIX1;HOXD8;SHROOM3;DMRTA2;SFRP2;AR;EYA1;PCDH8;GRHL3;APLNR;GDNF;ROBO2;CXXC4;IRX1;OTX1;HES5;DRC1"
"GOBP_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION",0.0529641889858562,0.985405853360666,0.366478541332489,1.3884896589993,527,49,"P2RY12;SEMA3E;GDF15;TGFB2;CCL3;FAM110C;OSM;HGF;TPBG;ANGPT1;F2RL1;THBS1;MSTN;ERBB4;COL6A2;VAV3;TMEM100;TNF;RET;PDGFD;EPHA7;ERBB3;CHI3L1;CEP55;LRP2;ADRA2A;IL1B;TWIST1;RAMP3"
"GOBP_POSITIVE_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS",0.0314833965299322,0.985405853360666,0.576938662237173,1.58156035139318,273,10,"BMP2;SIX1;AR;GDNF;ROBO2"
"GOBP_POSITIVE_REGULATION_OF_CATALYTIC_ACTIVITY",0.0520644511581067,0.985405853360666,0.382411392813684,1.41894847569239,516,42,"GLP1R;BMP2;ADCYAP1;CR1;TPX2;TMIGD3;RGS16;ANGPT1;KIF14;PLA2G5;F2RL1;TENM1;RGS8;TOM1L1;RGS6;RGS1;TNF;MMD2;CLSPN;CHI3L1;LTF;MBP;PILRB;NRG1;STOX1;CDC20;HLA-DRB1;CENPE;FGFR3"
"GOBP_POSITIVE_REGULATION_OF_CELL_DIVISION",0.0570658036677454,0.985405853360666,0.485169278607828,1.48474249335937,528,15,"BTC;AURKB;TGFB2;OSM;KIF23;KIF14;FGF9;BIRC5;PGF;PDGFD;IL1B"
"GOBP_POSITIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS",0.0199281280627246,0.985405853360666,0.545430608272027,1.63997744879384,182,14,"TSHR;OXTR;DIO2;CD36;ADCYAP1"
"GOBP_POSITIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION",0.0618942731277533,0.985405853360666,0.501501402559044,1.47847773195532,561,13,"BMP2;SIX1;LPL;SFRP2;ZFP36;VSTM2A;PTGS2"
"GOBP_POSITIVE_REGULATION_OF_HORMONE_SECRETION",0.0604905193734542,0.985405853360666,0.42635873956258,1.4545938118063,586,25,"TRH;CD38;ADCYAP1;TAC1;CHRM3;P2RY1;SOX11;TUNAR;NMB;GPR27;DOC2B;SPP1;F2RL2"
"GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY",0.0586954154415768,0.985405853360666,0.492700181372899,1.48142985416249,538,14,"BMP2;ADCYAP1;CR1;RGS16;PLA2G5;F2RL1;RGS8;RGS6;RGS1"
"GOBP_POSITIVE_REGULATION_OF_MIRNA_TRANSCRIPTION",0.0567620360795128,0.985405853360666,0.545230850199298,1.49463981437444,493,10,"BMP2;AR;FOS;TGFB2"
"GOBP_POSITIVE_REGULATION_OF_OSSIFICATION",0.0271153217902646,0.985405853360666,0.531520586947374,1.59815339099674,248,14,"TFAP2A;OSR1;BMP2;TAC1;ISG15;SOX11"
"GOBP_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION",0.0590909090909091,0.985405853360666,0.3871374998518,1.41595124495655,584,38,"P2RY12;SEMA3E;GDF15;TGFB2;CCL3;FAM110C;OSM;HGF;TPBG;ANGPT1;F2RL1;THBS1;ERBB4;VAV3;TMEM100;TNF;RET;PDGFD;ERBB3;CHI3L1;ADRA2A;IL1B;RAMP3;STOX1"
"GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II",0.0395960403959604,0.985405853360666,0.322539440281298,1.32641732173941,395,112,"TFAP2A;HOXD3;EGR2;OSR1;HOXC4;BMP2;SIX1;HOXD8;TOP2A;NR2E1;ZFPM2;LUM;SFRP2;ADCYAP1;RORB;AR;EYA1;FOS;GRHL3;GDNF;E2F2;ONECUT2;MLIP;OSM;GLIS1;HGF;OTX1;HES5;FOXM1;CXCL10;TP73;P2RY1;SOX11;F2RL1"
"GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY",0.0147663748549731,0.985405853360666,0.512460796543315,1.65426998653138,139,19,"BMP2;FERMT1;TTK;SULF1;TGFB2;SLC2A10;HES5;SOX11;FGF9;THBS1"
"GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE",0.0577081615828524,0.985405853360666,0.428348139575972,1.46138098110805,559,25,"FCGR2B;CD36;CR1;EXO1;TGFB2;POLQ;ACP5;CLCF1;SPON2;ANGPT1;F2RL1;JAK3;TNF;RSAD2;IL1B;TWIST1"
"GOBP_PROTEOGLYCAN_METABOLIC_PROCESS",0.0443689629551003,0.985405853360666,0.474635273552544,1.51170229391333,417,18,"BMP2;NDST3;CHST9;SULF1;CHST1;SLC2A10;HS3ST3B1;ANGPT1"
"GOBP_PYRIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS",0.0306997742663657,0.985405853360666,0.562374289613835,1.58408659107664,271,11,"NMNAT3;OGDHL;CD38"
"GOBP_REGULATION_OF_ACTIN_FILAMENT_LENGTH",0.0432034930483741,0.985405853360666,0.561608442869762,1.53953566364623,375,10,"SPTB;SCIN;KANK4;SLIT2;F2RL1;TENM1"
"GOBP_REGULATION_OF_BONE_MINERALIZATION",0.0590065443621929,0.985405853360666,0.475884623471319,1.47664458635989,549,16,"TFAP2A;OSR1;BMP2"
"GOBP_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN",0.027135231316726,0.985405853360666,0.555122823230594,1.60298302669005,243,12,"P2RY12;FERMT1;SFRP2;TGFB2;CYP1B1"
"GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS",0.052035473875414,0.985405853360666,0.476225824557171,1.49747734201459,486,17,"VEPH1;BMP2;FERMT1;GDF15;ONECUT2;SLC2A10;SOX11;THBS1"
"GOBP_REGULATION_OF_GTPASE_ACTIVITY",0.0466688123591889,0.985405853360666,0.488501660807535,1.51579457978166,434,16,"EPHA5;ADCYAP1;RGS16;NGEF;EPHA3;F2RL1;RGS8;RGS6;VAV3;RGS1"
"GOBP_REGULATION_OF_HYDROLASE_ACTIVITY",0.0500561855143528,0.985405853360666,0.423153621993646,1.47351683799153,489,28,"BMP2;EPHA5;ADCYAP1;CR1;RGS16;NGEF;OAS1;EPHA3;PLA2G5;F2RL1;RGS8;RGS6;VAV3;RGS1;A2ML1"
"GOBP_REGULATION_OF_OSSIFICATION",0.0151985111662531,0.985405853360666,0.48220982798493,1.63096680796343,146,24,"TFAP2A;EGR2;OSR1;BMP2;GDF10;TAC1;CCL3"
"GOBP_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION",0.0142212189616253,0.985405853360666,0.596817643499688,1.68110606022725,125,11,"VEPH1;BMP2;TTK;GDF15;TGFB2"
"GOBP_REGULATION_OF_VIRAL_GENOME_REPLICATION",0.0491784442146386,0.985405853360666,0.554511097173218,1.52007972961287,427,10,"TOP2A;OAS1;OASL;ISG15;TNF;RSAD2;SLPI;LTF"
"GOBP_RENAL_TUBULE_MORPHOGENESIS",0.0238194734642708,0.985405853360666,0.482169283582393,1.58752312042647,227,21,"OSR1;BMP2;SIX1;EYA1;GDNF;HS3ST3B1;IRX1;GREB1L;HES5"
"GOBP_RESPONSE_TO_KETONE",0.0147103892123812,0.985405853360666,0.463221188478352,1.61304118755138,143,28,"HPCA;CD38;AQP1;ASS1;ADCY1;AR;FOS;TGFB2;CA9;F5;SLIT2;THBS1;MSTN"
"GOBP_RESPONSE_TO_OSMOTIC_STRESS",0.0247041250143629,0.985405853360666,0.589549828841306,1.6161313073568,214,10,"AQP1;SLC12A5;MARVELD3;SCN7A;ITGA2;PTGS2;TNF;EFHD1"
"GOBP_SECRETORY_GRANULE_LOCALIZATION",0.0469591993841416,0.985405853360666,-0.422613065326633,-1.60785970807264,60,10,"KIF5A;UNC13A;CADPS;BAIAP3;RAB3A;SYT4;SNAP25;STXBP1;UNC13C;PPFIA2"
"GOBP_SENSORY_PERCEPTION",0.0178035607121424,0.985405853360666,0.352297046665704,1.42027713345341,177,90,"TFAP2A;SIX1;PNOC;RPE65;NR2E1;PDYN;LUM;AQP1;CD36;USH1C;RORB;EYA1;TAC1;OR2I1P;RGS16;RLBP1;CCL3;SLC17A8;CNGA3;AZGP1;TGFBI;SLC24A4;CNTN5;ASIC1;BIRC5;LCTL;LRAT;NMB;RGR;ITGA2;TMEM100;TNF;PENK;MYH14;PCDH15;CHRNA4;POU3F4;NDN;MME;RTP5;ASIC2;LRP2;ADRA2A;SCN9A"
"GOBP_SENSORY_SYSTEM_DEVELOPMENT",0.0299179507704623,0.985405853360666,0.360521474627317,1.41519281977977,298,69,"TFAP2A;FOXP2;RPE65;HPCA;P2RY12;NR2E1;ADAMTS18;AQP1;USH1C;RORB;LAMA1;FOS;TGFB2;GRHL3;TENM3;FREM2;CYP1B1;SLC17A8;HES5;SOX11;COL5A2;FGF9;LCTL"
"GOBP_STEM_CELL_PROLIFERATION",0.0335903083700441,0.985405853360666,0.532345200627361,1.56940842203961,304,13,"TRIM71;NR2E1;FERMT1;SFRP2;CDKN2C"
"GOBP_STRIATED_MUSCLE_CELL_PROLIFERATION",0.0567279565399081,0.985405853360666,0.448357582497577,1.47619944419747,542,21,"SIX1;ZFPM2;FOS;TGFB2;HGF;ANGPT1;TP73;CDK1;FGF9;MSTN;ERBB4"
"GOBP_TISSUE_MORPHOGENESIS",0.024997500249975,0.985405853360666,0.33231963094039,1.36590452752264,249,111,"TFAP2A;TRIM71;OSR1;BMP2;SIX1;CSMD1;ZFPM2;SEMA3E;FERMT1;SFRP2;ST14;SULF1;LAMA1;AR;EYA1;TGFB2;PCDH8;GRHL3;APLNR;CA9;GDNF;FREM2;AJAP1;ROBO2;HS3ST3B1;HGF;IRX1;GREB1L;SLIT2;HES5;ITGB4;CXCL10;JHY;SOX11;CAMSAP3"
