"pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"GOBP_CHROMOSOME_SEGREGATION",0.0193372947930305,0.658886776371861,0.384510569624658,1.53228622018225,191,45,"HJURP;TOP2A;NCAPH;TTK;SKA3;BIRC5;TPX2;KIF14;KIF23;AURKB;NEK2;ESPL1;CDC20;KIF2C;KIFC1;PTTG1;CENPE;NCAPG;CDK1;FAM83D;CENPF;CCNB2;CENPU;BUB1B;KIF18A;MKI67;CENPK;BRIP1;ESCO2;MYBL2;BUB1;KIF4A;UBE2C;ASPM;CDCA2"
"GOBP_CRANIAL_NERVE_DEVELOPMENT",0.0200780174391923,0.658886776371861,0.566578390335406,1.65102101323806,174,11,"EGR2;TFAP2A;SIX1;HOXD3"
"GOBP_EMBRYONIC_SKELETAL_SYSTEM_MORPHOGENESIS",0.00431266846361186,0.658886776371861,0.557275107490872,1.83175313319165,39,17,"OSR1;TFAP2A;HOXC4;SIX1;HOXD3;EYA1"
"GOBP_FAT_CELL_DIFFERENTIATION",0.0181074168797954,0.658886776371861,0.427882122859103,1.60055641292892,176,31,"EGR2;LPL;BMP2;SIX1;GDF10;VSTM2A;ZFP36;C1QL4;RARRES2;CLIP3;ZFPM2;SFRP2;PTGS2"
"GOBP_GLAND_DEVELOPMENT",0.00951999198316465,0.658886776371861,0.379986381349431,1.57024344251525,94,59,"BMP2;NR0B1;SIX1;OXTR;LAMA1;HOXD3;MTCO2P12;CSMD1;SULF1;INSM1;CCKBR;SOCS2;VDR;HGF;AR;IQGAP3;ASS1;NEURL1;ERBB4;GSX1"
"GOBP_HORMONE_MEDIATED_SIGNALING_PATHWAY",0.0075981426762347,0.658886776371861,0.503173278151334,1.73565127221577,71,21,"TSHR;SSTR2;NR0B1;NR2E1;TRH;CYP27B1;VDR;AR;SST;SSTR1;CYP7B1;ZNF536;GREB1L"
"GOBP_INTERLEUKIN_1_BETA_PRODUCTION",0.0200780174391923,0.658886776371861,0.566695190461159,1.6513613711925,174,11,"LPL;ACP5;CCL3;CD36;CARD16;GBP5;EGR1;TNF"
"GOBP_MAINTENANCE_OF_SYNAPSE_STRUCTURE",0.0194401244167963,0.658886776371861,-0.439919557566616,-1.78122573211028,24,11,"CBLN2;ITGB3;RIMS2;C1QL1;SHANK1;RAB3A;PCLO;PPFIA2;BSN;RIMS1;CBLN1"
"GOBP_MAMMARY_GLAND_DEVELOPMENT",0.00614146548072851,0.658886776371861,0.518282019359221,1.77061695109879,57,20,"OXTR;MTCO2P12;CSMD1;SOCS2;VDR;AR;IQGAP3;NEURL1;ERBB4"
"GOBP_MESENCHYME_MORPHOGENESIS",0.00653969710876549,0.658886776371861,0.60834590246355,1.77273239752403,56,11,"OSR1;BMP2;ROBO2;APLNR;TGFB2;TWIST1;ACTC1;NOG;TMEM100;MSX2;ACTG2"
"GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS",0.0189953566905867,0.658886776371861,0.472089943998045,1.62843208787022,179,21,"TTK;BIRC5;TPX2;CENPA;KIF23;AURKB;NEK2;ESPL1;CDC20;KIFC1;CENPE"
"GOBP_MITOTIC_SPINDLE_ASSEMBLY",0.0113066791001282,0.658886776371861,0.609625990561848,1.72806896365436,96,10,"BIRC5;TPX2;KIF23;AURKB;NEK2;CDC20;KIFC1"
"GOBP_MITOTIC_SPINDLE_ORGANIZATION",0.0156267074636652,0.658886776371861,0.529920046918722,1.68875391489799,142,15,"TTK;BIRC5;TPX2;KIF23;AURKB;NEK2;CDC20;KIFC1;CENPE"
"GOBP_MORPHOGENESIS_OF_EMBRYONIC_EPITHELIUM",0.0154223266264937,0.658886776371861,0.42907080820389,1.61391793197127,150,32,"OSR1;TRIM71;TFAP2A;SIX1;SULF1;AR;ST14;IRX3;HES5;SFRP2;GRHL3;TGFB2;IRX1;SOX11;PCDH8;SLC39A12;TWIST1;ALDH1A3;NOG;GREM1;GDNF"
"GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION",0.0139945238819592,0.658886776371861,0.409118703535472,1.59213898285026,137,39,"FCGR2B;ACP5;CR1;HGF;ZFP36;GPNMB;RNF128;IL1R2;SLC2A10;SIGLEC1;JAK3;NMB;ANGPT1;TGFB2;CARD16;HLA-DRB1;FBLN1;TNF;TWIST1;APOD;OAS1;XAF1;DLL1;CX3CR1"
"GOBP_NEGATIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE",0.00326378365776897,0.658886776371861,0.656247273127086,1.86022342014743,27,10,"FCGR2B;ACP5;CR1;JAK3;ANGPT1;TGFB2;CD22;TNF;TWIST1"
"GOBP_NEUROPEPTIDE_SIGNALING_PATHWAY",0.0149855312112443,0.658886776371861,0.455165282757786,1.64897293542898,144,26,"GLRA2;TAC1;PDYN;PNOC;SSTR2;ADCYAP1;ECEL1;CCKBR;NMB;NPPA;NTSR2;SSTR1;SORCS1"
"GOBP_POSITIVE_REGULATION_OF_CELL_DIVISION",0.0162823735110917,0.658886776371861,0.528549814560113,1.68438724624038,148,15,"BIRC5;KIF14;OSM;KIF23;FGF9;AURKB;TGFB2;PDGFD;PGF;BTC"
"GOBP_POSITIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION",0.0091990800919908,0.658886776371861,0.313430799463188,1.42114667860251,91,147,"OSR1;TAC1;FOXP2;TSHR;CD38;BMP2;NR2E1;CR1;SIX1;HLA-DPB1;TTK;AQP1;EYA1;INSM1;CCNA2;FOLR2;BIRC5;VSTM2A;CCKBR;MMP9;CLCF1;AR;IQGAP3;APLNR;KIF14;OSM;CD74;ERBB4;FGF9;FGF17;DMRTA2;CXCL5;HES5;NMB;ZFPM2;CDC20;SFRP2;SOX10;TGFB2;PDGFD;PGF;ADRA2A;EGR3;CYP7B1;MATK;FBLN1;ERBB3;EGR1;IL7R;ESM1;TNF;SOX11;BTC;CDK1;GFAP;HMGN5;NEAT1;GPR37L1"
"GOBP_POSITIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION",0.00813098685676097,0.658886776371861,0.577552280021882,1.77102171677898,72,13,"LPL;BMP2;SIX1;VSTM2A;ZFP36;RARRES2;SFRP2;PTGS2"
"GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE",0.00470188075230092,0.658886776371861,0.368481247677762,1.56819798703395,46,77,"FCGR2B;BMP2;IGFBP3;IGFBP6;CCL3;CD36;ADCYAP1;ICAM1;PLA2G5;EDA2R;HGF;AR;IQGAP3;OSM;GPNMB;CHI3L1;RAMP3;GDF15;CD74;ERBB4;FGF9;FGF17;ANGPT1;P2RY1;TGFB2;PDGFD;TP73;HLA-DRB1;ADRA2A;TPBG;ERBB3;TNF"
"GOBP_POSITIVE_REGULATION_OF_OSSIFICATION",0.0139057499172277,0.658886776371861,0.544938175170872,1.70434678983794,125,14,"OSR1;TFAP2A;TAC1;BMP2;VDR"
"GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE",0.00114107883817427,0.658886776371861,0.52384924620223,1.88071525742772,10,25,"FCGR2B;ACP5;CR1;CD36;EXO1;CLCF1;SPON2;CD74;POLQ;JAK3;ANGPT1;TGFB2;CD22;TNF;CAMK4;TWIST1"
"GOBP_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT",0.0173584905660377,0.658886776371861,0.508224578648978,1.67052493784772,160,17,"OSR1;TFAP2A;BMP2;CCL3;CYP27B1;VDR"
"GOBP_REGULATION_OF_BONE_MINERALIZATION",0.0133405639913232,0.658886776371861,0.52387190811559,1.69654532766785,122,16,"OSR1;TFAP2A;BMP2;CCL3;CYP27B1;VDR"
"GOBP_REGULATION_OF_CELL_POPULATION_PROLIFERATION",0.0095990400959904,0.658886776371861,0.289324062155129,1.35874534911828,95,251,"OSR1;TRIM71;TFAP2A;TAC1;FCGR2B;FOXP2;TSHR;CD38;BMP2;IGFBP3;SSTR2;NR2E1;CR1;SIX1;IGFBP6;CDKN2C;HLA-DPB1;TTK;SULF1;AQP1;EYA1;TMEM196;CYP27B1;PLA2G5;INSM1;CCNA2;FOLR2;BIRC5;VSTM2A;CCKBR;MMP9;VDR;CLCF1;AR;ZFP36;CYP1B1;IQGAP3;APLNR;KIF14;C1QL4;OSM;GPNMB;TAFA1;CD74;NEURL1;ERBB4;MARVELD3;SCIN;FGF9;FGF17;DMRTA2;CXCL5;CXCL9;HES5;NMB;ANGPT1;ZFPM2;FERMT1;SST;FABP7;CDC20;SFRP2;PTGS2;SOX10;TGFB2;CD22;TMIGD3;PDGFD;TP73;PGF;HLA-DRB1;SSTR1;ADRA2A;EGR3;TPBG;CYP7B1;MATK;FBLN1;GABBR1;DHRS2;ERBB3;EGR1;IL7R;ESM1;TNF;SOX11;ST18;BTC;CDK1;RUNX1;GFAP;HMGN5"
"GOBP_REGULATION_OF_OSSIFICATION",0.000520670623763407,0.658886776371861,0.545923974761062,1.9410696438287,4,24,"EGR2;OSR1;TFAP2A;TAC1;BMP2;CCL3;GDF10;CYP27B1;VDR"
"GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC",0.018957345971564,0.658886776371861,-0.264159162996207,-1.75037044328979,3,32,"UNC13A;RELN;HTR2A;CACNG8;GRM2;FRRS1L;GRIN2C;GRM1;GRM5;NRXN1;CACNG7;GRM7;HCN1;GRM3;CACNG3;DRD1;ATP1A2;GRIN2A;TNR;DKK1;CACNG2;GRIK2;CCL2;SYT1;STXBP1;GRM4;CACNG4;GRIN1"
"GOBP_RESPONSE_TO_OSMOTIC_STRESS",0.0106072968877492,0.658886776371861,0.612987971144361,1.73759896137591,90,10,"AQP1;SCN7A;MARVELD3;SLC12A5;SST;PTGS2;TNF;EFHD1;ITGA2"
"GOBP_RESPONSE_TO_UV",0.0113066791001282,0.658886776371861,0.609434209457015,1.72752533365793,96,10,"COL6A2;AQP1;MMP9;COL6A3;MME;AURKB"
"GOBP_SECRETORY_GRANULE_LOCALIZATION",0.00491918482080112,0.658886776371861,-0.551256281407035,-2.11695841270258,6,10,"KIF5A;CADPS;UNC13A;BAIAP3;SNAP25;SYT4;RAB3A;STXBP1;PPFIA2;UNC13C"
"GOBP_STEM_CELL_PROLIFERATION",0.0057919358431722,0.658886776371861,0.587492523420792,1.80150274427812,51,13,"TRIM71;NR2E1;CDKN2C;FGF9;FERMT1;SFRP2;FBLN1;SOX11;RUNX1"
"GOBP_STEROID_BIOSYNTHETIC_PROCESS",0.0195827019466138,0.658886776371861,0.584238095342165,1.65610347258137,167,10,"BMP2;NR0B1;CYP27B1;CH25H;CYP7B1;EGR1;TNF"
"GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY",0.0100365917407214,0.658886776371861,0.480283007350251,1.69357987523503,95,23,"VEPH1;FOS;BMP2;GDF10;GDF15;COL3A1;SLC2A10;FERMT1;TGFB2;SOX11;HTRA3;FMOD;VASN;MSTN;ONECUT2"
"GOBP_TRANSLATION",0.00572737686139748,0.658886776371861,0.492912582061301,1.75258404894046,54,24,"TRIM71;RPS4Y1;EEF1A1P5;DDX25;RPLP0P6;DIO2;ZFP36;ENC1;NEURL1"
"GOBP_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION",0.0154118504633969,0.658886776371861,0.464462126690947,1.65142652916554,147,24,"LPL;FCGR2B;ACP5;CCL3;CD36;FCGR2C;ZFP36;GPNMB;SPON2;ANGPT1;C1QTNF4;TWIST1;FCGR1A;OAS1;CX3CR1;CD14"
"GOBP_VESICLE_DOCKING",0.0186625194401244,0.658886776371861,-0.442936148818502,-1.79343985141618,23,11,"UNC13A;KCNB1;STX1B;GNAO1;RIMS2;SNAP25;CPLX2;SYT1;STXBP1;UNC13C;RIMS1"
"GOBP_VESICLE_LOCALIZATION",0.0138121546961326,0.658886776371861,-0.29669644402435,-1.72917433262703,4,25,"KIF5A;CADPS;UNC13A;BRSK2;BAIAP3;SYN3;SYN1;SNCA;NRXN1;SMPD3;SDC1;SNAP25;ITGA4;SDC4;SYT4;RAB3A;STXBP1;PCLO;PPFIA2;BSN;UNC13C;DYNC1I1;DNM1"
"GOBP_WNT_SIGNALING_PATHWAY_PLANAR_CELL_POLARITY_PATHWAY",0.00855365474339036,0.658886776371861,-0.48667672197084,-1.97054458135172,10,11,"FZD7;GPC3;CELSR1;NKD1;WNT7B;CTHRC1;DKK1;CELSR3;RSPO3;PLEKHA4;SFRP1"
"GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT",0.0210715798390512,0.668423529411765,0.475532507936593,1.62457096310623,198,20,"PTPRT;SOCS2;CLCF1;CYP1B1;OSM;ERBB4;JAK3;HES5;OCIAD2;C1QTNF4;IL7R;TNF"
"GOBP_CYTOKINE_PRODUCTION",0.0212,0.668423529411765,0.323697086962644,1.41228955228083,211,98,"LPL;FCGR2B;ACP5;CR1;CCL3;CD36;LUM;HLA-DPB1;ADCYAP1;SULF1;FCGR2C;HGF;ZFP36;CYP1B1;OSM;GPNMB;CHI3L1;SPON2;CD74;RNF128;IL1R2;COL3A1;SLC2A10;SIGLEC1;JAK3;NMB;ANGPT1;FERMT1;PTGS2;TGFB2;CARD16;C1QTNF4;HLA-DRB1;ADRA2A;FBLN1;GBP5;EGR1;TNF;RUNX1;CAMK4"
"GOBP_ERBB_SIGNALING_PATHWAY",0.0224481152054214,0.681067344345616,0.473100890308583,1.61626378047221,211,20,"MMP9;PTPRR;DBX2;PTPN3;IFI6;ERBB4;NPPA;GPRC5A;ADRA2A;ERBB3;BTC;SHC3"
"GOBP_INTERLEUKIN_1_PRODUCTION",0.0220539095566941,0.681067344345616,0.537614009039838,1.64855393734761,197,13,"LPL;ACP5;CCL3;CD36;IL1R2;CARD16;GBP5;EGR1;TNF"
"GOBP_SPINDLE_ORGANIZATION",0.0231110173068805,0.688194737582665,0.464683560776956,1.60288443059512,218,21,"TTK;SKA3;BIRC5;TPX2;KIF23;AURKB;NEK2;ESPL1;CDC20;KIFC1;CENPE"
"GOBP_EMBRYONIC_SKELETAL_SYSTEM_DEVELOPMENT",0.0243650629774933,0.712345841232895,0.436182321264388,1.59007982474889,235,27,"OSR1;TFAP2A;HOXC4;SIX1;HOXD3;SULF1;EYA1;SLC2A10;FGF9"
"GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION",0.0257211288139123,0.720520593237312,0.447956728834012,1.59274046989614,246,24,"BMP2;HGF;SFRP2;TGFB2;EPHA3;FAM83D;TWIST1;VASN;LOXL2;NOG;OLFM1;COL1A1;TMEM100;GREM1;MSX2;CRB2;HAS2;PDPN;S100A4;SFRP1;SPRY1;IL1B"
"GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES",0.0264370118165432,0.720520593237312,0.350592574231222,1.45570494397274,263,62,"PCDHGA10;PCDHGA7;PCDHGB2;PCDHB3;PCDHGB7;PCDHGA1;PTPRT;PCDHGC4;ROBO2;PCDHGB6;PTPRR;PCDHGB4;CDHR1;PCDHB5;PCDHA4;CLSTN2;PCDHB4;PCDHGB5;PCDHGA5;PCDHGA9;CDH7;PCDHGA3;TENM3;CNTN2;PCDH8;PCDHB2;PCDHB11"
"GOBP_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS",0.0262600592969081,0.720520593237312,0.466521621915871,1.5937868977967,247,20,"FCGR2B;ACP5;CR1;MASP1;SLAMF8;JAK3;ANGPT1;TGFB2;CD22;IL7R;TNF;TWIST1"
"GOBP_POSITIVE_REGULATION_OF_HORMONE_SECRETION",0.0260373443983403,0.720520593237312,0.440885524945504,1.58286022086579,250,25,"TAC1;CD38;ADCYAP1;TRH;GPR27;CHRM3;NMB;P2RY1;HLA-DRB1;GABBR1;SPP1;SOX11"
"GOBP_DNA_METABOLIC_PROCESS",0.027747059414899,0.726120936293467,0.368551579942312,1.48632441845608,275,49,"TOP2A;EYA1;EXO1;CCNA2;CLCF1;HGF;NEIL3;PKIB;POLQ;AURKB;NEK2;PTTG1;TP73;ADRA2A;CAMSAP3;TOM1L1;IL7R;TNF;CDK1;MCM10;H1-2;PRKCG;TWIST1;CHRNA4;CENPF;FAM111B;FOXM1;USP43"
"GOBP_INFLAMMATORY_RESPONSE",0.027997200279972,0.726120936293467,0.306804820594757,1.36839028358296,279,122,"TAC1;FOS;LPL;FCGR2B;CHST1;IL1RN;BMP2;ACP5;CCL3;CD36;LYZ;SERPINA3;FOLR2;MMP9;FCGR2C;HGF;ZFP36;OSM;ASS1;SLAMF8;CHI3L1;IL1R2;ADCY1;HBB;RARRES2;SIGLEC1;CXCL5;CXCL9;ADGRE2;PTGS2;CCL4;TMIGD3;TP73;SERPINA1;TSPAN18;HLA-DRB1;GBP5;TNF;C4B;HBA2;S100A8;CAMK4;NEAT1;STAB1;FPR3;CCL3L3;APOD;FCGR1A;C4A;PBK;HBA1;HSPG2;CX3CR1;CD14;CCL4L2;TNFAIP6;LRFN5;CXCL11;OLR1;DPEP1;TLR8;CXCL10;CCN4;CRHBP;ANXA1;CXCL8"
"GOBP_POSITIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS",0.0272596843615495,0.726120936293467,0.514894801084439,1.61038323486392,246,14,"TSHR;OXTR;CD36;ADCYAP1;DIO2"
"GOBP_ACUTE_INFLAMMATORY_RESPONSE",0.0478049810046433,0.740835819183111,0.437952784402042,1.5106790054722,452,21,"TAC1;FCGR2B;IL1RN;SERPINA3;FCGR2C;OSM;ASS1;PTGS2;SERPINA1;TNF"
"GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN",0.0539083557951483,0.740835819183111,0.455861329942532,1.49840789261671,499,17,"HLA-DQA2;FCGR2B;HLA-DQB1;HLA-DQB2;HLA-DPB1;CD74;HLA-DOA;HLA-DRB1"
"GOBP_ARTERY_DEVELOPMENT",0.0394722728735386,0.740835819183111,0.463637088587306,1.54407507574183,367,18,"EGR2;SIX1;EYA1;ROBO2;APLNR;COL3A1;SLC2A10"
"GOBP_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT",0.0587913889192438,0.740835819183111,0.467302825297908,1.48920479656014,537,15,"EGR2;TFAP2A;SIX1;INSM1"
"GOBP_CELL_CYCLE",0.0437956204379562,0.740835819183111,0.292171595611662,1.31542426237864,437,136,"TRIM71;HJURP;BMP2;NR2E1;TOP2A;NCAPH;CDKN2C;TTK;ADCYAP1;EXO1;CYP27B1;SKA3;E2F2;INSM1;CCNA2;BIRC5;TPX2;CENPA;HGF;IQGAP3;KIF14;DBX2;GPNMB;KIF23;PTPN3;MME;USH1C;AURKB;NEK2;CDK18;ESPL1;CDC20;KIF2C;KIFC1;PTTG1;TGFB2;CENPE;TP73;BRINP1;CAMSAP3;NCAPG;TOM1L1;MX2;TNF;CDC25C;BTC;CDK1;FAM83D;KIF20A;CDK5R1;CENPF;CCNB2;FAM107A;KCNH5;PBK;CAMK2A;CENPU;FOXM1;BUB1B;KIF18A;RRM2;FOXG1;MKI67;MSX2;CDKL2;MYH14;CDKN2A;BCAT1;CENPK;BRIP1;ANXA1;ORC1;CLSPN;ESCO2;MYBL2;ALOX15B;BUB1;KIF4A;UBE2C;TUBA4A;ASPM;BRINP3;SFRP1;SPRY1;CDCA2"
"GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_VIA_JAK_STAT",0.0374186550976139,0.740835819183111,0.482659992944909,1.56308162968381,344,16,"SOCS2;CLCF1;CYP1B1;OSM;ERBB4;JAK3;HES5;OCIAD2;IL7R;TNF"
"GOBP_CELLULAR_RESPONSE_TO_ENDOGENOUS_STIMULUS",0.0475952404759524,0.740835819183111,0.281583366724169,1.28750405485645,475,166,"VEPH1;TRIM71;TAC1;FOS;GLP1R;TSHR;BMP2;SSTR2;NR0B1;NR2E1;OXTR;FSTL5;SULF1;AQP1;TRH;GDF10;CYP27B1;CCNA2;VSTM2A;SOCS2;ROBO2;VDR;HGF;AR;ZFP36;ASS1;RAMP3;GDF15;ERBB4;GPR22;COL3A1;SLC2A10;FGF9;RARRES2;FGF17;JAK3;HES5;ANGPT1;FERMT1;SST;SFRP2;NPPA;SOX10;TGFB2;PDGFD;PGF;SSTR1;ADRA2A;ANGPT2;EGR3;CYP7B1;MMRN1;EGR1;ETNPPL;SOX11;MT1G;SLIT2;HTRA3;ZNF536;FGFBP3;FMOD;GREB1L;FAM107A;VASN;MSTN;OPRD1;ONECUT2;DLL1;CAMK2A;NOG;COL1A1;FSTL4;TNFAIP6;TFPI;TMEM100;GREM1;MT-ND3;MSX2;CRB2"
"GOBP_CELLULAR_RESPONSE_TO_LIPID",0.0582116423284657,0.740835819183111,0.312955357224512,1.3425011287778,581,83,"OSR1;FOS;LPL;SSTR2;NR0B1;NR2E1;CD36;AQP1;CYP27B1;CCNA2;MMP9;VDR;AR;ZFP36;ASS1;RAMP3;SPON2;ADCY1;MRC1;CXCL5;CXCL9;SOX10;CARD16;EPHA3;SSTR1;BRINP1;CYP7B1;GBP5;ETNPPL;SPP1;TNF;FAM107A;RORB;MSTN;ITGA2;CX3CR1;CD14;COL1A1;TFPI;MT-ND3;KIF18A;MSX2;LTF;CXCL10;CRHBP;ANXA1;CXCL8"
"GOBP_CELLULAR_RESPONSE_TO_NUTRIENT",0.0589720055071134,0.740835819183111,0.512142867529269,1.49239478683657,513,11,"LPL;CYP27B1;FOLR2;VDR"
"GOBP_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS",0.0575651095494006,0.740835819183111,0.407099127239103,1.47483885147556,556,26,"FOS;GLP1R;TSHR;CCNA2;SOCS2;ASS1;GDF15;RARRES2;JAK3;NPPA"
"GOBP_CHROMOSOME_ORGANIZATION",0.0291838583073362,0.740835819183111,0.370880299720234,1.4863310845382,289,47,"HJURP;TOP2A;NCAPH;TTK;EXO1;SKA3;BIRC5;TPX2;CENPA;KIF14;KIF23;PKIB;AURKB;NEK2;ESPL1;CDC20;KIF2C;KIFC1;PTTG1;CENPE;NCAPG;CDK1;H1-2;CENPF;BUB1B;KIF18A;CENPK;BRIP1;ESCO2;MYBL2;BUB1;KIF4A;UBE2C"
"GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE",0.0324528301886792,0.740835819183111,0.480301236948039,1.57874142201804,300,17,"ACP5;CD36;SPON2;CD74;JAK3;ANGPT1;TGFB2;TNF;CAMK4;TWIST1"
"GOBP_DIGESTION",0.0438373570520966,0.740835819183111,0.445373700496733,1.52153884220811,413,20,"CD36;AQP1;SERPINA3;CCKBR;CHIT1;VDR;CHRM3;SST;ADRA2A;HAMP"
"GOBP_EMBRYONIC_EPITHELIAL_TUBE_FORMATION",0.0539466806063774,0.740835819183111,0.421261138163641,1.48545623079324,515,23,"OSR1;TRIM71;SIX1;ST14;IRX3;HES5;SFRP2;GRHL3;TGFB2;IRX1;SLC39A12;TWIST1;NOG;GREM1;GDNF"
"GOBP_ENDOCARDIAL_CUSHION_DEVELOPMENT",0.0370672572560905,0.740835819183111,0.553759068256986,1.56970646595156,317,10,"BMP2;ROBO2;APLNR;TGFB2;ERBB3;TWIST1;NOG;TMEM100;MSX2"
"GOBP_EPITHELIAL_CELL_PROLIFERATION",0.0559447558046437,0.740835819183111,0.322616661610829,1.35928092213423,558,71,"OSR1;FOXP2;IGFBP3;SIX1;SULF1;EYA1;VDR;HGF;AR;ZFP36;IQGAP3;APLNR;ERBB4;MARVELD3;FGF9;HES5;ANGPT1;FERMT1;FABP7;SFRP2;TGFB2;EGR3;CYP7B1;COL8A1;ERBB3;TNF;SOX11"
"GOBP_MESENCHYME_DEVELOPMENT",0.0388398233641108,0.740835819183111,0.354774296120925,1.44303979013213,386,52,"OSR1;SEMA3D;BMP2;SIX1;ROBO2;HGF;APLNR;ERBB4;FGF9;ZFPM2;SEMA3E;SFRP2;SOX10;TGFB2;EPHA3;ERBB3;FAM83D;TWIST1;VASN;LOXL2;ACTC1;NOG;OLFM1;COL1A1;TMEM100;GREM1;GDNF;MSX2;CRB2;ACTG2;AMH;HAS2;PDPN;GBX2;S100A4"
"GOBP_METAPHASE_CHROMOSOME_ALIGNMENT",0.0549555273189327,0.740835819183111,0.435459438394444,1.4876685556069,518,20,"TTK;SKA3;BIRC5;KIF14;AURKB;NEK2;KIF2C;KIFC1;CENPE;CDK1;FAM83D;CENPF"
"GOBP_MIRNA_METABOLIC_PROCESS",0.0443659640216312,0.740835819183111,0.492091126770337,1.53906254036208,401,14,"FOS;BMP2;AR;TGFB2;EGR1;TNF;NEAT1;TWIST1"
